trade_date,symbol,name,source_id,source_name,source_type,source_version,rank,score,score_scale,horizon,suggested_action,action_label,entry_allowed,reason_summary,business_source_name,entry_date,entry_open,market_regime,market_detail,market_detail_label,default_action,water_score,reason_top3,csi1000_return_5d_pct,csi1000_return_20d_pct,all_up_ratio_1d,all_up_ratio_3d,all_up_ratio_5d,all_up_ratio_10d,all_up_ratio_20d,all_med_ret_1d,all_med_ret_3d,all_med_ret_5d,all_med_ret_10d,all_med_ret_20d,small_up_ratio_1d,small_up_ratio_3d,small_up_ratio_5d,small_up_ratio_10d,small_up_ratio_20d,small_med_ret_1d,small_med_ret_3d,small_med_ret_5d,small_med_ret_10d,small_med_ret_20d,large_up_ratio_1d,large_up_ratio_3d,large_up_ratio_5d,large_up_ratio_10d,large_up_ratio_20d,large_med_ret_1d,large_med_ret_3d,large_med_ret_5d,large_med_ret_10d,large_med_ret_20d,full_5d,days_5d,mfe_5d_pct,mae_5d_pct,close_5d_pct,pitfall_5d,pitfall_reason_5d,full_10d,days_10d,mfe_10d_pct,mae_10d_pct,close_10d_pct,pitfall_10d,pitfall_reason_10d,full_22d,days_22d,mfe_22d_pct,mae_22d_pct,close_22d_pct,pitfall_22d,pitfall_reason_22d,buyable,spark_score_bucket,rank_bucket
2026-05-27,sz002896,sz002896,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,1,94.254127,raw,watch,watch,观察,0,首次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压；主动推动偏强,试盘识别-当日观察,2026-05-28,85.25,defense,defense_active_decline,防守-持续下跌,暂停新开仓,15.6228,5日全市场上涨占比20.5%；5日全市场中位涨跌幅-4.9%；5日小盘上涨占比12.8%,-2.978748958653732,2.9187003708462944,17.9737,23.212,20.4645,17.3367,31.1656,-2.0798,-3.3442,-4.854,-8.2169,-5.8036,12.4144,13.613,12.8425,12.3288,24.9144,-2.3294,-4.9064,-6.5314,-9.5272,-7.5523,27.0492,39.7541,33.1053,23.5616,37.9452,-1.4268,-0.7371,-2.0059,-5.6469,-2.8201,1,5,1.349,-13.6657,-7.4487,1,收盘亏5%且最大浮亏8%,1,10,11.9062,-13.6657,6.2991,1,最大浮亏8%,0,10,11.9062,-13.6657,6.2991,1,最大浮亏8%,0,,top1
2026-05-27,sz002887,sz002887,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,2,85.3559,raw,watch,watch,观察,0,重新试盘；第2次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压,试盘识别-当日观察,2026-05-28,13.42,defense,defense_active_decline,防守-持续下跌,暂停新开仓,15.6228,5日全市场上涨占比20.5%；5日全市场中位涨跌幅-4.9%；5日小盘上涨占比12.8%,-2.978748958653732,2.9187003708462944,17.9737,23.212,20.4645,17.3367,31.1656,-2.0798,-3.3442,-4.854,-8.2169,-5.8036,12.4144,13.613,12.8425,12.3288,24.9144,-2.3294,-4.9064,-6.5314,-9.5272,-7.5523,27.0492,39.7541,33.1053,23.5616,37.9452,-1.4268,-0.7371,-2.0059,-5.6469,-2.8201,1,5,3.2042,-3.2787,1.4158,0,,1,10,3.2042,-10.5067,-9.3145,1,收盘亏5%且最大浮亏8%,0,10,3.2042,-10.5067,-9.3145,1,收盘亏5%且最大浮亏8%,0,,top3
2026-05-27,sz002952,sz002952,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,3,84.5277,raw,watch,watch,观察,0,重新试盘；第2次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压,试盘识别-当日观察,2026-05-28,28.19,defense,defense_active_decline,防守-持续下跌,暂停新开仓,15.6228,5日全市场上涨占比20.5%；5日全市场中位涨跌幅-4.9%；5日小盘上涨占比12.8%,-2.978748958653732,2.9187003708462944,17.9737,23.212,20.4645,17.3367,31.1656,-2.0798,-3.3442,-4.854,-8.2169,-5.8036,12.4144,13.613,12.8425,12.3288,24.9144,-2.3294,-4.9064,-6.5314,-9.5272,-7.5523,27.0492,39.7541,33.1053,23.5616,37.9452,-1.4268,-0.7371,-2.0059,-5.6469,-2.8201,1,5,6.9528,-14.083,-12.8414,1,收盘亏5%且最大浮亏8%,1,10,6.9528,-19.6169,-17.7013,1,收盘亏5%且最大浮亏8%,0,10,6.9528,-19.6169,-17.7013,1,收盘亏5%且最大浮亏8%,0,,top3
2026-05-27,sz002989,sz002989,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,4,76.196113,raw,watch,watch,观察,0,首次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压,试盘识别-当日观察,2026-05-28,30.65,defense,defense_active_decline,防守-持续下跌,暂停新开仓,15.6228,5日全市场上涨占比20.5%；5日全市场中位涨跌幅-4.9%；5日小盘上涨占比12.8%,-2.978748958653732,2.9187003708462944,17.9737,23.212,20.4645,17.3367,31.1656,-2.0798,-3.3442,-4.854,-8.2169,-5.8036,12.4144,13.613,12.8425,12.3288,24.9144,-2.3294,-4.9064,-6.5314,-9.5272,-7.5523,27.0492,39.7541,33.1053,23.5616,37.9452,-1.4268,-0.7371,-2.0059,-5.6469,-2.8201,1,5,2.1207,-12.6591,-7.2104,1,收盘亏5%且最大浮亏8%,1,10,2.1207,-12.6591,-7.602,1,收盘亏5%且最大浮亏8%,0,10,2.1207,-12.6591,-7.602,1,收盘亏5%且最大浮亏8%,0,,top5
2026-05-27,sz000582,sz000582,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,5,70.139679,raw,watch,watch,观察,0,首次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压；主动推动偏强,试盘识别-当日观察,2026-05-28,13.7,defense,defense_active_decline,防守-持续下跌,暂停新开仓,15.6228,5日全市场上涨占比20.5%；5日全市场中位涨跌幅-4.9%；5日小盘上涨占比12.8%,-2.978748958653732,2.9187003708462944,17.9737,23.212,20.4645,17.3367,31.1656,-2.0798,-3.3442,-4.854,-8.2169,-5.8036,12.4144,13.613,12.8425,12.3288,24.9144,-2.3294,-4.9064,-6.5314,-9.5272,-7.5523,27.0492,39.7541,33.1053,23.5616,37.9452,-1.4268,-0.7371,-2.0059,-5.6469,-2.8201,1,5,12.8467,-6.3504,8.8321,0,,1,10,12.8467,-16.7883,-15.9124,1,收盘亏5%且最大浮亏8%,0,10,12.8467,-16.7883,-15.9124,1,收盘亏5%且最大浮亏8%,0,,top5
2026-05-27,sz002539,sz002539,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,6,63.0871,raw,watch,watch,观察,0,首次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压；主动推动偏强,试盘识别-当日观察,2026-05-28,13.15,defense,defense_active_decline,防守-持续下跌,暂停新开仓,15.6228,5日全市场上涨占比20.5%；5日全市场中位涨跌幅-4.9%；5日小盘上涨占比12.8%,-2.978748958653732,2.9187003708462944,17.9737,23.212,20.4645,17.3367,31.1656,-2.0798,-3.3442,-4.854,-8.2169,-5.8036,12.4144,13.613,12.8425,12.3288,24.9144,-2.3294,-4.9064,-6.5314,-9.5272,-7.5523,27.0492,39.7541,33.1053,23.5616,37.9452,-1.4268,-0.7371,-2.0059,-5.6469,-2.8201,1,5,1.2167,-8.4411,-4.1825,1,最大浮亏8%,1,10,1.2167,-15.5894,-12.3194,1,收盘亏5%且最大浮亏8%,0,10,1.2167,-15.5894,-12.3194,1,收盘亏5%且最大浮亏8%,0,,other
2026-05-27,sz002199,sz002199,spark_opportunity_selector,星火机会模型 1.0,model,1.0,1,43.213017,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，突破结构强、资金潜伏特征较强、L2主力净流入强、主动买入强,星火机会模型,2026-05-28,15.5,defense,defense_active_decline,防守-持续下跌,暂停新开仓,15.6228,5日全市场上涨占比20.5%；5日全市场中位涨跌幅-4.9%；5日小盘上涨占比12.8%,-2.978748958653732,2.9187003708462944,17.9737,23.212,20.4645,17.3367,31.1656,-2.0798,-3.3442,-4.854,-8.2169,-5.8036,12.4144,13.613,12.8425,12.3288,24.9144,-2.3294,-4.9064,-6.5314,-9.5272,-7.5523,27.0492,39.7541,33.1053,23.5616,37.9452,-1.4268,-0.7371,-2.0059,-5.6469,-2.8201,1,5,3.2258,-11.9355,-11.0968,1,收盘亏5%且最大浮亏8%,1,10,3.2258,-18.5806,-10.4516,1,收盘亏5%且最大浮亏8%,0,10,3.2258,-18.5806,-10.4516,1,收盘亏5%且最大浮亏8%,1,>=40,top1
2026-05-27,sz002241,sz002241,spark_opportunity_selector,星火机会模型 1.0,model,1.0,2,35.057739,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，突破结构强、资金潜伏特征较强、L2主力净流入强、主动买入强,星火机会模型,2026-05-28,27.92,defense,defense_active_decline,防守-持续下跌,暂停新开仓,15.6228,5日全市场上涨占比20.5%；5日全市场中位涨跌幅-4.9%；5日小盘上涨占比12.8%,-2.978748958653732,2.9187003708462944,17.9737,23.212,20.4645,17.3367,31.1656,-2.0798,-3.3442,-4.854,-8.2169,-5.8036,12.4144,13.613,12.8425,12.3288,24.9144,-2.3294,-4.9064,-6.5314,-9.5272,-7.5523,27.0492,39.7541,33.1053,23.5616,37.9452,-1.4268,-0.7371,-2.0059,-5.6469,-2.8201,1,5,4.5129,-6.9484,-3.9756,0,,1,10,4.5129,-18.6963,-18.4814,1,收盘亏5%且最大浮亏8%,0,10,4.5129,-18.6963,-18.4814,1,收盘亏5%且最大浮亏8%,1,35-40,top3
2026-05-27,sz002957,sz002957,spark_opportunity_selector,星火机会模型 1.0,model,1.0,3,35.052698,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，突破结构强、出货压力不高,星火机会模型,2026-05-28,56.05,defense,defense_active_decline,防守-持续下跌,暂停新开仓,15.6228,5日全市场上涨占比20.5%；5日全市场中位涨跌幅-4.9%；5日小盘上涨占比12.8%,-2.978748958653732,2.9187003708462944,17.9737,23.212,20.4645,17.3367,31.1656,-2.0798,-3.3442,-4.854,-8.2169,-5.8036,12.4144,13.613,12.8425,12.3288,24.9144,-2.3294,-4.9064,-6.5314,-9.5272,-7.5523,27.0492,39.7541,33.1053,23.5616,37.9452,-1.4268,-0.7371,-2.0059,-5.6469,-2.8201,1,5,29.1704,-0.2498,17.9483,0,,1,10,29.1704,-6.3515,-4.5317,0,,0,10,29.1704,-6.3515,-4.5317,0,,1,35-40,top3
2026-05-27,sh603538,sh603538,stable_capital_callback,资金流回调稳健,rule_strategy,S01-M05-conservative-combined-risk,1,100.0,raw,swing,candidate_buy,可买入,1,no_launch；风险标签 0 个,资金流回调稳健策略,2026-05-28,47.04,defense,defense_active_decline,防守-持续下跌,暂停新开仓,15.6228,5日全市场上涨占比20.5%；5日全市场中位涨跌幅-4.9%；5日小盘上涨占比12.8%,-2.978748958653732,2.9187003708462944,17.9737,23.212,20.4645,17.3367,31.1656,-2.0798,-3.3442,-4.854,-8.2169,-5.8036,12.4144,13.613,12.8425,12.3288,24.9144,-2.3294,-4.9064,-6.5314,-9.5272,-7.5523,27.0492,39.7541,33.1053,23.5616,37.9452,-1.4268,-0.7371,-2.0059,-5.6469,-2.8201,1,5,1.8282,-10.8206,-8.0145,1,收盘亏5%且最大浮亏8%,1,10,1.8282,-19.5366,-18.1548,1,收盘亏5%且最大浮亏8%,0,10,1.8282,-19.5366,-18.1548,1,收盘亏5%且最大浮亏8%,1,,top1
2026-05-27,sh605117,sh605117,stable_capital_callback,资金流回调稳健,rule_strategy,S01-M05-conservative-combined-risk,2,100.0,raw,swing,candidate_buy,可买入,1,no_launch；风险标签 0 个,资金流回调稳健策略,2026-05-28,122.5,defense,defense_active_decline,防守-持续下跌,暂停新开仓,15.6228,5日全市场上涨占比20.5%；5日全市场中位涨跌幅-4.9%；5日小盘上涨占比12.8%,-2.978748958653732,2.9187003708462944,17.9737,23.212,20.4645,17.3367,31.1656,-2.0798,-3.3442,-4.854,-8.2169,-5.8036,12.4144,13.613,12.8425,12.3288,24.9144,-2.3294,-4.9064,-6.5314,-9.5272,-7.5523,27.0492,39.7541,33.1053,23.5616,37.9452,-1.4268,-0.7371,-2.0059,-5.6469,-2.8201,1,5,0.9469,-12.1551,-5.8531,1,收盘亏5%且最大浮亏8%,1,10,0.9469,-18.6122,-14.9224,1,收盘亏5%且最大浮亏8%,0,10,0.9469,-18.6122,-14.9224,1,收盘亏5%且最大浮亏8%,1,,top3
2026-05-27,sz002396,sz002396,stable_capital_callback,资金流回调稳健,rule_strategy,S01-M05-conservative-combined-risk,3,98.4,raw,swing,candidate_buy,可买入,1,no_launch；风险标签 0 个,资金流回调稳健策略,2026-05-28,23.59,defense,defense_active_decline,防守-持续下跌,暂停新开仓,15.6228,5日全市场上涨占比20.5%；5日全市场中位涨跌幅-4.9%；5日小盘上涨占比12.8%,-2.978748958653732,2.9187003708462944,17.9737,23.212,20.4645,17.3367,31.1656,-2.0798,-3.3442,-4.854,-8.2169,-5.8036,12.4144,13.613,12.8425,12.3288,24.9144,-2.3294,-4.9064,-6.5314,-9.5272,-7.5523,27.0492,39.7541,33.1053,23.5616,37.9452,-1.4268,-0.7371,-2.0059,-5.6469,-2.8201,1,5,6.401,-8.4782,-5.2565,1,收盘亏5%且最大浮亏8%,1,10,6.401,-21.9161,-20.3476,1,收盘亏5%且最大浮亏8%,0,10,6.401,-21.9161,-20.3476,1,收盘亏5%且最大浮亏8%,1,,top3
2026-05-28,sh603895,sh603895,probe_d3_confirmed,试盘D3确认池,rule_strategy,probe_confirm_v1,1,109.4001,raw,swing,candidate_buy,明日可买,1,首次试盘后进入D3确认；D3 OIB继续为正；超大单没有撤；盘口承接强于抛压,试盘识别-三日确认,2026-05-29,39.0,defense,defense_active_decline,防守-持续下跌,暂停新开仓,28.4687,5日全市场上涨占比29.7%；5日小盘上涨占比23.2%,1.4951796345402002,3.585879776387424,48.1017,20.5209,29.7017,20.7037,30.4525,0.0,-2.9821,-2.5729,-6.6563,-6.2937,57.7055,14.0411,23.2021,14.2979,23.3733,0.379,-3.6878,-3.3457,-7.9013,-8.11,36.4754,30.0546,39.8085,28.4932,36.9863,-0.6224,-1.8327,-1.4529,-4.9242,-3.6481,1,5,1.0256,-16.6667,-15.359,1,收盘亏5%且最大浮亏8%,0,9,1.0256,-21.4872,-20.7692,1,收盘亏5%且最大浮亏8%,0,9,1.0256,-21.4872,-20.7692,1,收盘亏5%且最大浮亏8%,1,,top1
2026-05-28,sz000677,sz000677,probe_d3_confirmed,试盘D3确认池,rule_strategy,probe_confirm_v1,2,97.3346,raw,swing,candidate_buy,明日可买,1,首次试盘后进入D3确认；D3 OIB继续为正；超大单没有撤；盘口承接强于抛压；位置还没顶到极限,试盘识别-三日确认,2026-05-29,2.03,defense,defense_active_decline,防守-持续下跌,暂停新开仓,28.4687,5日全市场上涨占比29.7%；5日小盘上涨占比23.2%,1.4951796345402002,3.585879776387424,48.1017,20.5209,29.7017,20.7037,30.4525,0.0,-2.9821,-2.5729,-6.6563,-6.2937,57.7055,14.0411,23.2021,14.2979,23.3733,0.379,-3.6878,-3.3457,-7.9013,-8.11,36.4754,30.0546,39.8085,28.4932,36.9863,-0.6224,-1.8327,-1.4529,-4.9242,-3.6481,1,5,14.2857,-3.4483,-0.4926,0,,0,9,14.2857,-6.8966,-6.8966,1,收盘亏5%,0,9,14.2857,-6.8966,-6.8966,1,收盘亏5%,1,,top3
2026-05-28,sz001207,sz001207,probe_d3_confirmed,试盘D3确认池,rule_strategy,probe_confirm_v1,3,97.322,raw,swing,watch,观察,0,重新试盘后进入D3确认；这是第2次试盘；D3 OIB继续为正；盘口承接强于抛压；位置还没顶到极限,试盘识别-三日确认,2026-05-29,18.82,defense,defense_active_decline,防守-持续下跌,暂停新开仓,28.4687,5日全市场上涨占比29.7%；5日小盘上涨占比23.2%,1.4951796345402002,3.585879776387424,48.1017,20.5209,29.7017,20.7037,30.4525,0.0,-2.9821,-2.5729,-6.6563,-6.2937,57.7055,14.0411,23.2021,14.2979,23.3733,0.379,-3.6878,-3.3457,-7.9013,-8.11,36.4754,30.0546,39.8085,28.4932,36.9863,-0.6224,-1.8327,-1.4529,-4.9242,-3.6481,1,5,1.2221,-6.9607,-0.6376,0,,0,9,1.7535,-7.0138,-5.6854,1,收盘亏5%,0,9,1.7535,-7.0138,-5.6854,1,收盘亏5%,0,,top3
2026-05-28,sh605259,sh605259,probe_d3_confirmed,试盘D3确认池,rule_strategy,probe_confirm_v1,4,78.5856,raw,swing,watch,观察,0,首次试盘后进入D3确认；D3 OIB继续为正；盘口承接强于抛压；位置还没顶到极限,试盘识别-三日确认,2026-05-29,18.26,defense,defense_active_decline,防守-持续下跌,暂停新开仓,28.4687,5日全市场上涨占比29.7%；5日小盘上涨占比23.2%,1.4951796345402002,3.585879776387424,48.1017,20.5209,29.7017,20.7037,30.4525,0.0,-2.9821,-2.5729,-6.6563,-6.2937,57.7055,14.0411,23.2021,14.2979,23.3733,0.379,-3.6878,-3.3457,-7.9013,-8.11,36.4754,30.0546,39.8085,28.4932,36.9863,-0.6224,-1.8327,-1.4529,-4.9242,-3.6481,1,5,8.8171,-0.8762,3.943,0,,0,9,8.8171,-1.5882,0.3834,0,,0,9,8.8171,-1.5882,0.3834,0,,0,,top5
2026-05-28,sz002798,sz002798,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,1,94.2742,raw,watch,watch,观察,0,首次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压；主动推动偏强,试盘识别-当日观察,2026-05-29,6.6,defense,defense_active_decline,防守-持续下跌,暂停新开仓,28.4687,5日全市场上涨占比29.7%；5日小盘上涨占比23.2%,1.4951796345402002,3.585879776387424,48.1017,20.5209,29.7017,20.7037,30.4525,0.0,-2.9821,-2.5729,-6.6563,-6.2937,57.7055,14.0411,23.2021,14.2979,23.3733,0.379,-3.6878,-3.3457,-7.9013,-8.11,36.4754,30.0546,39.8085,28.4932,36.9863,-0.6224,-1.8327,-1.4529,-4.9242,-3.6481,1,5,1.9697,-7.4242,-5.9091,1,收盘亏5%,0,9,3.9394,-9.0909,-8.0303,1,收盘亏5%且最大浮亏8%,0,9,3.9394,-9.0909,-8.0303,1,收盘亏5%且最大浮亏8%,0,,top1
2026-05-28,sz002199,sz002199,spark_opportunity_selector,星火机会模型 1.0,model,1.0,1,39.177069,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，突破结构较好、资金潜伏特征较强、热点主题前排、出货压力不高,星火机会模型,2026-05-29,15.67,defense,defense_active_decline,防守-持续下跌,暂停新开仓,28.4687,5日全市场上涨占比29.7%；5日小盘上涨占比23.2%,1.4951796345402002,3.585879776387424,48.1017,20.5209,29.7017,20.7037,30.4525,0.0,-2.9821,-2.5729,-6.6563,-6.2937,57.7055,14.0411,23.2021,14.2979,23.3733,0.379,-3.6878,-3.3457,-7.9013,-8.11,36.4754,30.0546,39.8085,28.4932,36.9863,-0.6224,-1.8327,-1.4529,-4.9242,-3.6481,1,5,1.8507,-16.4646,-16.4646,1,收盘亏5%且最大浮亏8%,0,9,1.8507,-19.4639,-11.4231,1,收盘亏5%且最大浮亏8%,0,9,1.8507,-19.4639,-11.4231,1,收盘亏5%且最大浮亏8%,1,35-40,top1
2026-05-28,sz002273,sz002273,spark_opportunity_selector,星火机会模型 1.0,model,1.0,2,37.19501,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，突破结构强、资金潜伏特征较强、L2主力净流入强、主动买入强,星火机会模型,2026-05-29,43.75,defense,defense_active_decline,防守-持续下跌,暂停新开仓,28.4687,5日全市场上涨占比29.7%；5日小盘上涨占比23.2%,1.4951796345402002,3.585879776387424,48.1017,20.5209,29.7017,20.7037,30.4525,0.0,-2.9821,-2.5729,-6.6563,-6.2937,57.7055,14.0411,23.2021,14.2979,23.3733,0.379,-3.6878,-3.3457,-7.9013,-8.11,36.4754,30.0546,39.8085,28.4932,36.9863,-0.6224,-1.8327,-1.4529,-4.9242,-3.6481,1,5,0.0914,-18.8571,-15.0171,1,收盘亏5%且最大浮亏8%,0,9,0.0914,-24.1143,-22.08,1,收盘亏5%且最大浮亏8%,0,9,0.0914,-24.1143,-22.08,1,收盘亏5%且最大浮亏8%,1,35-40,top3
2026-05-28,sh605358,sh605358,spark_opportunity_selector,星火机会模型 1.0,model,1.0,3,36.504224,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，突破结构强、资金潜伏特征较强、L2主力净流入强、主动买入强,星火机会模型,2026-05-29,59.1,defense,defense_active_decline,防守-持续下跌,暂停新开仓,28.4687,5日全市场上涨占比29.7%；5日小盘上涨占比23.2%,1.4951796345402002,3.585879776387424,48.1017,20.5209,29.7017,20.7037,30.4525,0.0,-2.9821,-2.5729,-6.6563,-6.2937,57.7055,14.0411,23.2021,14.2979,23.3733,0.379,-3.6878,-3.3457,-7.9013,-8.11,36.4754,30.0546,39.8085,28.4932,36.9863,-0.6224,-1.8327,-1.4529,-4.9242,-3.6481,1,5,8.1218,-11.4213,8.1218,1,最大浮亏8%,0,9,28.0711,-11.4213,24.3655,1,最大浮亏8%,0,9,28.0711,-11.4213,24.3655,1,最大浮亏8%,1,35-40,top3
2026-05-28,sh603538,sh603538,stable_capital_callback,资金流回调稳健,rule_strategy,S01-M05-conservative-combined-risk,1,100.0,raw,swing,candidate_buy,可买入,1,no_launch；风险标签 0 个,资金流回调稳健策略,2026-05-29,45.96,defense,defense_active_decline,防守-持续下跌,暂停新开仓,28.4687,5日全市场上涨占比29.7%；5日小盘上涨占比23.2%,1.4951796345402002,3.585879776387424,48.1017,20.5209,29.7017,20.7037,30.4525,0.0,-2.9821,-2.5729,-6.6563,-6.2937,57.7055,14.0411,23.2021,14.2979,23.3733,0.379,-3.6878,-3.3457,-7.9013,-8.11,36.4754,30.0546,39.8085,28.4932,36.9863,-0.6224,-1.8327,-1.4529,-4.9242,-3.6481,1,5,4.2211,-8.725,-8.181,1,收盘亏5%且最大浮亏8%,0,9,4.2211,-17.6458,-16.2315,1,收盘亏5%且最大浮亏8%,0,9,4.2211,-17.6458,-16.2315,1,收盘亏5%且最大浮亏8%,1,,top1
2026-05-28,sz002580,sz002580,stable_capital_callback,资金流回调稳健,rule_strategy,S01-M05-conservative-combined-risk,2,98.44,raw,swing,candidate_buy,可买入,1,no_launch；风险标签 0 个,资金流回调稳健策略,2026-05-29,23.61,defense,defense_active_decline,防守-持续下跌,暂停新开仓,28.4687,5日全市场上涨占比29.7%；5日小盘上涨占比23.2%,1.4951796345402002,3.585879776387424,48.1017,20.5209,29.7017,20.7037,30.4525,0.0,-2.9821,-2.5729,-6.6563,-6.2937,57.7055,14.0411,23.2021,14.2979,23.3733,0.379,-3.6878,-3.3457,-7.9013,-8.11,36.4754,30.0546,39.8085,28.4932,36.9863,-0.6224,-1.8327,-1.4529,-4.9242,-3.6481,1,5,20.6692,-3.3037,-2.2025,0,,0,9,20.6692,-13.5536,-12.3253,1,收盘亏5%且最大浮亏8%,0,9,20.6692,-13.5536,-12.3253,1,收盘亏5%且最大浮亏8%,1,,top3
2026-05-28,sh605117,sh605117,stable_capital_callback,资金流回调稳健,rule_strategy,S01-M05-conservative-combined-risk,3,96.31,raw,swing,candidate_buy,可买入,1,no_launch；风险标签 0 个,资金流回调稳健策略,2026-05-29,121.81,defense,defense_active_decline,防守-持续下跌,暂停新开仓,28.4687,5日全市场上涨占比29.7%；5日小盘上涨占比23.2%,1.4951796345402002,3.585879776387424,48.1017,20.5209,29.7017,20.7037,30.4525,0.0,-2.9821,-2.5729,-6.6563,-6.2937,57.7055,14.0411,23.2021,14.2979,23.3733,0.379,-3.6878,-3.3457,-7.9013,-8.11,36.4754,30.0546,39.8085,28.4932,36.9863,-0.6224,-1.8327,-1.4529,-4.9242,-3.6481,1,5,0.6486,-11.6575,-7.8237,1,收盘亏5%且最大浮亏8%,0,9,0.6486,-18.1512,-14.4405,1,收盘亏5%且最大浮亏8%,0,9,0.6486,-18.1512,-14.4405,1,收盘亏5%且最大浮亏8%,1,,top3
2026-05-29,sz002351,sz002351,probe_d3_confirmed,试盘D3确认池,rule_strategy,probe_confirm_v1,1,75.8641,raw,swing,watch,观察,0,首次试盘后进入D3确认；超大单没有撤；位置还没顶到极限,试盘识别-三日确认,2026-06-01,11.1,defense,defense_active_decline,防守-持续下跌,暂停新开仓,18.9845,5日全市场上涨占比24.0%；5日全市场中位涨跌幅-4.3%；5日小盘上涨占比13.6%,-3.266314572900564,2.212843293669464,35.5304,23.5091,24.0113,20.044,28.0101,-1.2346,-2.9976,-4.2863,-6.6023,-6.6116,25.1928,17.2237,13.6247,11.7395,19.2802,-1.6173,-3.3981,-6.0721,-8.4146,-8.8068,46.4481,31.8306,38.6612,31.9178,36.4384,-0.2092,-2.1488,-1.6552,-3.3289,-3.9679,1,5,4.1441,-4.3243,-1.5315,0,,0,8,4.1441,-10.7207,-9.7297,1,收盘亏5%且最大浮亏8%,0,8,4.1441,-10.7207,-9.7297,1,收盘亏5%且最大浮亏8%,0,,top1
2026-05-29,sz000920,sz000920,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,1,118.0,raw,watch,watch,观察,0,首次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压；主动推动偏强,试盘识别-当日观察,2026-06-01,12.8,defense,defense_active_decline,防守-持续下跌,暂停新开仓,18.9845,5日全市场上涨占比24.0%；5日全市场中位涨跌幅-4.3%；5日小盘上涨占比13.6%,-3.266314572900564,2.212843293669464,35.5304,23.5091,24.0113,20.044,28.0101,-1.2346,-2.9976,-4.2863,-6.6023,-6.6116,25.1928,17.2237,13.6247,11.7395,19.2802,-1.6173,-3.3981,-6.0721,-8.4146,-8.8068,46.4481,31.8306,38.6612,31.9178,36.4384,-0.2092,-2.1488,-1.6552,-3.3289,-3.9679,1,5,2.3438,-7.1094,-3.4375,0,,0,8,8.4375,-9.2188,7.9687,1,最大浮亏8%,0,8,8.4375,-9.2188,7.9687,1,最大浮亏8%,0,,top1
2026-05-29,sz002146,sz002146,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,2,99.3917,raw,watch,watch,观察,0,首次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压；主动推动偏强,试盘识别-当日观察,2026-06-01,1.27,defense,defense_active_decline,防守-持续下跌,暂停新开仓,18.9845,5日全市场上涨占比24.0%；5日全市场中位涨跌幅-4.3%；5日小盘上涨占比13.6%,-3.266314572900564,2.212843293669464,35.5304,23.5091,24.0113,20.044,28.0101,-1.2346,-2.9976,-4.2863,-6.6023,-6.6116,25.1928,17.2237,13.6247,11.7395,19.2802,-1.6173,-3.3981,-6.0721,-8.4146,-8.8068,46.4481,31.8306,38.6612,31.9178,36.4384,-0.2092,-2.1488,-1.6552,-3.3289,-3.9679,1,5,5.5118,-1.5748,0.0,0,,0,8,5.5118,-3.937,-3.1496,0,,0,8,5.5118,-3.937,-3.1496,0,,0,,top3
